corresponding_gene_call	D100_OUT	D11_OUT	D17_OUT	D26_OUT	D27_OUT	D2_OUT	D32_OUT	D34_OUT	D36_OUT	D40_OUT	D42_OUT	D60_OUT	D65_OUT	D71_OUT	D7_OUT	D85_OUT	D87_OUT	D88_OUT	D92_OUT
258806		0.014856902851613837	0.009151011197891624	0.004830372743156657		0.012455763870837026			0.019247684775691068								0.0029995305307423097		0.012490064132463638
258807																	0.016688972561690107		
258808																			
258809		0.0038755622423331166	0.001295957980982443			0.011156006156006143			0.008305035160348792								0.006691244519438164		0.011064340279456547
258810		0.004164751979364232	0.0005242716873083797	0.0026956128151038195		0.011801313549579306			0.0092421829663837								0.006584239451013681		0.019309832229445698
258811		0.0036699524777678016				0.00616041452683539			0.004763128532284448								0.0030426382655455234		0.01608242741572563
258812		0.0006798792379264112	0.004645102035542816			0.004014839286993933			0.0029005217948607476								0.006136547229517704		0.008548532706218009
258813	0.0013998964059403942	0.003580627611408067		0.0033680156576129704	0.0005918673931863339	0.0066748244887280565	0.011851507310532427		0.008169043360423511	0.0007620126119297374					0.0018547279949630428		0.0012792571415573713		
258814																	0.005002336303148422		
258815		0.00671496240818818	0.004082552992878131	0.0016549081090497378		0.0033901588531576976			0.006529148731051814								0.012587297152708055		0.009292331953479222
258816																			
258817		0.01251549339735197	0.002295289839247638	0.01361198355217724		0.005876060430979739			0.01018559338074158								0.010072645618245007		0.009287582546630261
258818									0.012595897327963478										
258819									0.00623637760951456										0.015562936049751439
258821																	0.0024317642379354113		
258822						0.014673129557306918			0.009610936649273443										0.014308390022675744
258823		0.001503590402462768	0.004104540509562905	0.0019087193165945695		0.010892470320360786	0.004445792125017343	0.003567203123332258	0.006308217229533325								0.0056490478509174085		0.008160869993685769
258824		0.004900789884681316	0.0017668608295675515	0.005771795299938275		0.007331300015092718	0.01068363841823098	0.0014799040315265997	0.00734907094934436								0.007655502485825527		0.013843680989838061
258825		0.022693275154495797		0.008554710372234589		0.011025478189072705	0.0002265347730876666		0.01607383942617064								0.0047747061535582105		0.011863571608983324
258826		0.024161811315511757	0.0023528870505192703	0.0021457965902410676		0.0030386328065882284			0.014862862343730632								0.010082906161632672		0.003824372085241709
258827		0.02568069055282974		0.0022179039831661538					0.026610824942687555								0.011043166404882787		
258828		0.04217910905326426							0.03039291559884829										
258829		0.06447260885652512				0.021190431248580416			0.05753986506170501										0.022262973987153867
258830		0.03144604734474178	0.00044382523549142217	0.002147078916194971		0.0039749386163939185	0.0009301140345289096		0.014525953130411474								0.0040088560382626		0.0010342021384813827
258831		0.012212155269690595	0.006858233612507174			0.010737046877862802											0.008782035569977578		
258832		0.006855068931941604	0.0007144974172241503			0.003685940615401192											0.006734176935355787		
258833		0.0032968004425441696	0.0005871061387357316			0.002678457548573603											0.0021965584884094135		0.004439801514755791
261790		0.005803515185161752	0.005329614414805408	0.004652814330233712		0.004467407662782003		0.007228015179792534	0.005609884232754757								0.002994213447842497		
261791		0.001123195108729646	0.007822835395382742					0.011700574605250895	0.01725476678968851										
261792																			
261793		0.013320138748330237	7.280933308706245e-05	0.0		0.009351466443275168		0.0	0.003758867125554772			0.0					0.002512822417219089		0.009369757967888848
262339		0.016027238844525577	0.003239931838388999	0.0031164575991288685		0.012748920390303176	0.023465352065055164	0.0038302058031990482	0.018156247066077946			0.027207892882311464		0.019529899037368702			0.025139211861574483		0.02625345569944846
262340		0.012941456554514834	0.0065843281203485015	0.0019318263231868713	2.762303761336925e-05	0.015095260793304248			0.010301881460493661	1.5645861148197425e-05			0.0030950358053161453	0.003657305440905475	0.00011741199870344913		0.005663236628136154		0.018912817105106252
262341	1.1644411879976813e-05	0.011148253780736845	0.004071334014967479	0.003923428009888633		0.011140018053423998	0.011422526718411204	0.0019834500103740565	0.0077350365115053795						0.0004033921430367037		0.0044204678354454775		0.017159991014875663
262342		0.008497137989751869							0.0029340312180956753								0.00502733769918346		0.014957428413689192
262343		0.0029256310209412537		0.007368872171970858		0.012558091777301975											0.007271817689582021		
296246																			
296247		0.005591765153354964				0.0048861699523431255			0.002797693474253531								0.007589549625396104		
296248		0.004187116400996756	0.010560793388820051	0.006382978723404283		0.004774004872424806		0.005210594876248394	0.0018069663817857472										0.0008824394548485184
296249																			
296250		0.0047983873401968346	0.00587218453323983						0.006951364175406035										0.010800272342187504
296251									0.03778865443865138										
296252		0.01709056208560645																	
296253									0.021655321325386192								0.003787302054384665		
296254		0.011312797287982033	0.006724535567126012	0.009932426574382798		0.009076068365544896		0.0023293535666234705	0.014429539853658887					0.005387587483487081			0.0018775205838072351		0.01738852423893861
300972																			
300973		0.005633241982805457		0.006147459623275471		0.009508914868935927			0.0032675951647911103					0.007158314028456208			0.007177853108250286		0.004227569028057987
300974		0.013762358162496524		0.01970178059705093		0.018545519203414			0.010534595381362939					0.008353808353808381			0.004493187490516863		0.010645961721781429
300975	3.4611657206147025e-05	0.0057395474358165255	0.003778172779620601		5.647165123108198e-05	0.003085658082975679			0.007212763313410286	3.8781736387610524e-05				0.004695783892956323	0.0		0.0064371505898874175		0.007457976436855424
300976		0.01070368930546945	0.003866193369843295	0.010557786922748013		0.014819505369313604	0.011588347972969357		0.005421720631880175								0.00901521195703172		0.01009918012733364
300977		0.013215830340460942	0.002694881273606611			0.008926750089566627			0.008642224688148506								0.005981634214171886		0.009198288535023205
300978		0.015487204853260082				0.010472815610464712			0.01424665474570754										0.023212343698666597
300979		0.014327253091352162	0.001477128922888987			0.013948993736371769	0.002022135841132112		0.01278368328888048								0.00537535729726908		0.01545059480649732
323127		0.006804269053690612	0.002530516972796439	0.0007171730021940832		0.002846612393660292	0.009442895377981545	0.004019160857775907	0.00901335860514804								0.0026570598621632373		0.0009662258443538902
451861		0.009306913428619478	0.006056909146677624			0.012596779507453982			0.009854104763960477								0.012366403217004095		0.002199995463926861
451862		0.009600703750750643	0.010025369564474298	0.015170465956183652		0.011068051370155912			0.006820292512854648								0.007109682738133715		0.006486102405922511
451863		0.009186263696025904		0.006175867476177089		0.009875625109826092			0.0077207633593537415						0.0001338663172466768		0.017981525241224455		
451864		0.008483770998560692	0.006554582541640187	0.021605185791093863		0.01569103741570193		0.01191837512511112	0.009263215091921996								0.007820065511465524		0.005737888455039476
451865						0.0038187329191535636			0.001904020683294364										
451866		0.007033436858675982				0.010649982348095582			0.01165998696167282								0.002680580169547384		
451867	0.0	0.019391386319666134		0.004604593134931927		0.0053814876823726375			0.0194425404432625						0.002249600102494343		0.0019975036307578		0.009760541384695471
451868		0.0031772622177936526	0.008606718181990825	0.005941128417467476		0.004103870378843614		0.0022623045506479905	0.0042562648807796125								0.012117228461782023		0.003905327718378329
451869									0.00783453729607846								0.007297971236038044		
451870						0.006997660894903033			0.011301723579153338								0.007485915532097957		
451871																			
451872																	0.005728531475752002		
451873																			
451874						0.009722529469061861			0.007113901349403865								0.009050102467460177		0.01052269390751158
451875																			
451876									0.002328994485993164								0.0020898641588296845		
451877		0.016375731920224255	0.002503420388847464	0.013290888012935539		0.013141100990132116	0.00541117351026345		0.01873956275293617								0.007727735686269913		0.0127020733717074
451878		0.007471871188176249	0.01888171360410438			0.012700118885975081			0.01565270231034682								0.0072403275033760695		0.012501736418314775
