corresponding_gene_call	D100_OUT	D11_OUT	D17_OUT	D26_OUT	D27_OUT	D2_OUT	D32_OUT	D34_OUT	D36_OUT	D40_OUT	D42_OUT	D60_OUT	D65_OUT	D71_OUT	D7_OUT	D85_OUT	D87_OUT	D88_OUT	D92_OUT
129060		0.18546129258906857	0.23448572459390268			0.1917857718861384			0.0701191225279816								0.4982107368301567		0.15405383640834883
129061																	0.5095381676045618		
129062		0.03620365606371324															0.002507436145371714		
129063		0.2888052298491132	0.12010701641847772	0.10225059305989531		0.18233081810655338			0.4044999656098967								0.12492937090010578		0.8812314493778897
129064		0.1494813486846149	0.2852985075010934	0.2063890227481632		0.10085364876591277		0.19782444938898985	0.1536059685611637								0.10256953575562543		0.15590600121443463
129065		0.19640184494042062	0.16848720833991548	0.3389452148441345		0.18233483271180526		0.31219073314716766	0.12775407236436723										0.14168469168865386
250475																			
250476	5.210928274180003	0.3187754858581204	0.2635138694536264	0.11932133700468552	2.860751277496517	0.13568157577805737	0.271358477958917	0.4840873809537463	0.10873519616720825	1.0662287205803793					5.522646080674973	25.8664759116295	0.10363139224763537	2.021400778341831	0.08735806924148884
250477		0.0561866872620149							0.11961032101042282								0.0405024066886613		
250478		0.06427882941258412	0.040324885015507995	0.09884310858955332		0.17989466720871344			0.10331041724291595								0.09540571000769123		0.04623411055405164
250479		0.21979719997337738	1.317528937577593	0.23051516460273683					0.053645886759983705										
250480		0.05259959689662041							0.06306475674204791								0.21556232680708048		
250481		0.16327239114708741		0.03513543766489492		0.03780061686400318	0.06502894179394715		0.033717944148861874								0.7353816527220897		0.07779295836349834
250482																			
250483																			
258806		0.20969446958892074	0.43079915916798656	0.2732388051399343		0.12529185340358842			0.1124289161240367								0.2693518392956864		0.13329872117585317
258807																	0.4142935411815278		
258808																			
258809		0.32689244454169103	0.5455590953200757			0.26833752475959016			0.43676225181368616								0.41036776363477856		0.6625437394461614
258810		0.254630998312558	1.0945255758316996	0.19617261341515582		0.14337960692006463			0.1092525718860934								0.10548084355239915		0.20381798433866405
258811		0.00789639429140653				0.10083230057015301			0.06709779676677097								0.3209783691134045		0.009784948965040025
258812		0.36080121635090706	0.09282986279730535			0.43872236247960544			0.2870424630026742								0.09957067043286222		0.5505963351217836
258813	1.618593744459189	0.270486299060129		0.47232492107542556	2.972124745820135	0.07932411606045454	0.25711856882992057		0.0577525448450101	1.7285005356317003					1.666708975084472		0.906796850254661		
258814																	0.07600351522101491		
258815		0.5939154412498304	0.33328334451011754	1.4299307000697143		1.7504981835742552			1.0063028507760892								0.3029129248096597		1.4134049823078545
258816																			
258817		0.047478372708880175	0.1663701455392161	0.2153876791640658		0.10788061306386561			0.2784377889424161								0.11677532855441757		0.3591550958697932
258818									0.23376988079649114										
258819									0.7132093745049422										0.35217359508891777
258821																	0.37809246218986625		
258822						0.3687498105095487			0.1652317861292895										0.38097273891163197
258823		1.4167399368248894	0.5643639968776634	1.241126751650652		0.3710287010852087	0.9671552093000834	0.8797672424278634	0.6166806068369878								0.1727075221461109		0.7067509082157862
258824		0.11414569151295925	0.2909433166470378	0.1053999374681052		0.05383493230708474	0.11244042582416464	0.12284384893187841	0.10713695820162394								0.05019705093712252		0.08825616690703748
258825		0.14021792330839916		0.17041651488724271		0.19982651720478892	5.02762544783828		0.16840323768206686								0.18038958038432681		0.1931785441451126
258826		0.32019247384598126	0.652512703806526	0.2621210103538708		0.23045383267073666			0.26322970649572036								0.14669778454959798		0.15994579103604978
258827		0.2639609980535969		1.1611195545546529					0.2392485830188048								0.15567095617661442		
258828		0.002206568456988557							0.003519097330498323										
258829		0.01876411809610821				0.0007434012495492916			0.03533556492302431										0.0
258830		0.09538589546112719	0.4341577438872146	0.22976516847091327		0.1399907717510319	0.25105504675970314		0.13487153190664705								0.29314804946745765		0.7719171547849742
258831		0.13456257999942664	0.04464564810121853			0.1292481597188066											0.1827331560624369		
258832		0.36206169041779585	1.3328071184067145			0.5640981767896139											0.006178687322113973		
258833		0.49350886934617694	0.5224886554431718			0.9063827989839939											0.30704450445875325		0.8990543277636871
261790		0.47312313288043184	0.2515910456605234	0.04508573205015007		0.0		0.22758273448077232	0.3165206688675168								0.10459226723102356		
261791		1.7684470691682366	0.25950766562121613					0.03576494596108298	0.11857225190773231										
261792																			
261793		0.7053124380409015	92.68456735292405	inf		1.709099193793179		inf	2.6371811958792826			inf					1.4714280549899388		1.2417955596472852
262339		0.6349854241859536	1.1058029165321168	0.96177163767695		0.6012582667539215	0.5505619639495031	1.2059133676879599	0.6987759406870948			0.25812515158864935		0.4117490884290012			0.4979487112426199		0.6405035003854103
262340		0.24913489109691214	0.21543183392255916	0.9028467148696349	13.238028706902593	0.15494932562473865			0.30559259595151966	13.290722054584604			0.465235878092841	0.4734130610618581	6.254113573160854		0.7887111800931561		0.2556482740164114
262341	6.29434066186247	0.06157127408109689	0.12383309036533478	0.09175622492637639		0.07501158730508511	0.14719261897548538	0.0	0.07106951333593718						1.0134762335236178		0.3215516739628984		0.08723752394434965
262342		0.08374050941188714							0.22271870179091938								0.24077960803920856		0.0914419414047913
262343		0.14053825010266505		0.03481912471543605		0.10859897674776248											0.10256228557404648		
296246																			
296247		0.18679445222182056				0.30940562957711343			0.2878440926735872								0.18288857497875435		
296248		0.5360988071370021	0.1629596224481195	0.3569390289661104		0.482065581508748		0.3950397700223951	1.05418405555162										4.843477087972744
296249																			
296250		0.07132739913321519	0.08555614860096251						0.1935663711291065										0.05491176387574673
296251									0.2058635926669679										
296252		0.024226331893815563																	
296253									0.016519582546685552								0.3122000061944489		
296254		0.13673991457129595	0.4201729384117309	0.11980920959227875		0.11878501773236254		0.19416150741546287	0.07717848811162428					0.17306026368979588			1.1375369898822818		0.06864783528222504
300972																			
300973		0.20679847629100362		0.13371311082770299		0.12062820863169552			0.11873584493177519					0.14620701709922404			0.1553238571050576		0.38731709742903686
300974		0.15553448971463998		0.09977850238828694		0.1277820602761785			0.13488769005734183					0.4111534922421216			1.10996206110576		0.2473103646177875
300975	27.708461025361895	0.6252609895316862	0.17957082643026054		26.66249288965584	0.3865802520591123			0.23899057576301358	28.973991148842728				0.15484246414998457	inf		0.4071149668306153		0.2735012822664248
300976		0.13345723262720413	0.23302096221903268	0.12197007596699386		0.12997831855235095	0.1029581065085847		0.42610391408165293								0.09849173240358503		0.136294553587463
300977		0.14154932078443486	0.3620411323936568			0.18281736246401173			0.21888650438178886								0.1119699354865705		0.16219078907731185
300978		0.11313888763260829				0.07371064660127186			0.05153626353003529										0.11425314241717192
300979		0.4459531418989348	0.16761440824503002			0.3894731289889182	0.1545625360083637		0.42930925185164054								0.35601037977067		0.44689968781699013
323127		0.3454200528011662	1.0804984167168805	1.8919961972033648		1.1260873884389762	0.5811935536629775	0.5900221694991454	0.43011609346561913								0.8076072526860032		2.012708700442728
451861		0.0649337047699596	0.19168576618427804			0.07148203692309837			0.05518784657623848								0.03740036933844461		0.23318637897450553
451862		0.04371730171769689	0.04585634377449227	0.01059710121196639		0.0282803722327486			0.06498184135817385								0.05517531584913289		0.06664613940246031
451863		0.1189544143973514		0.31638048548765646		0.11588546333871018			0.1303954968889478						9.785448552814376		0.03646004562561571		
451864		0.004098979931112063	0.0016531896660084316	0.002259408891327368		0.00775662505141197		0.0008058582549240288	0.026689792915180803								0.14254824951801956		0.005989441473266216
451865						0.3336909623642896			0.32961450150525784										
451866		0.16156728024374592				0.21761184549561896			0.08175444886140258								0.8531003656758264		
451867	inf	0.2903758477898159		0.9746759125862479		1.0186335918453975			0.23354131254466629						1.5162682667485075		2.259706117575474		0.6613818479364987
451868		0.16805304303785085	0.16503440939695377	0.3253807476692972		0.3339718083050507		0.3360291096757713	0.4616611254354114								0.24471535880078082		0.09755600924372292
451869									0.12222066633779069								0.03487599222058148		
451870						0.027142129332250787			0.024225466084457643								0.0865943126029854		
451871																			
451872																	0.15843335349484322		
451873																			
451874						0.11338663103482065			0.25796289107894305								0.04487188091804173		0.13701778822611152
451875																			
451876									0.3181081743959793								2.7901699685804795		
451877		0.14167806487440915	0.20440142819254595	0.2273625360436387		0.15485525606846356	0.033350703968133284		0.06980636246247741								0.15865097062390662		0.037444843627925314
451878		0.33934253744311155	0.09270390587720853			0.05602975214074403			0.1701766858693019								0.18437507274211384		0.12147244192878225
451879		0.1616752914811523	0.09644212548592315	0.13422185454703475		0.07679624339014479			0.13507133458056272								0.029353200481988362		0.08528884216524683
451880	11.494938450155342	0.16163408226226475	0.037861147002682734	0.14255072816035902	0.10283577698448293	0.04575269971701743	0.27888277894462454	0.021620063315124498	0.08499793765140774					0.05848792540967232	9.822076356722421	2.819888904365245	0.1809112790279334	1.7657379371158364	0.07535513663475799
451881		0.09549012765053633		0.029885521578768132													0.1121997709997254		
451882																			
451883																			
451884																			
451885		0.14498709324102585				0.20506957590246866			0.02302125811565927								0.3279685630442497		0.22665245290423747
451886		0.16722343158774786		0.16988526377104748		0.07937539791171982			0.07094139751795926										0.021636919411852355
451887		0.15108206803154667	0.03802430261375843						0.04612070062081348								0.24671199284483852		0.037550958884005
451888		0.04415982044569914				0.0477799415607515			0.06762592036359022								0.08690790047599187		0.10862900981696878
451889		0.08831640350522393	0.014832037730182376	0.08182254068561147		0.09289977538788287	0.22772029170276806	0.023933041035278085	0.1960845759330662								0.14707582757893267		0.22524370109995545
451890		0.7102092187387307							0.851862186251088								0.2992383691471005		0.6302812856030007
462442		0.09622750480673097		0.06153200376912221		0.08622328457938622			0.06948670224929916								0.18854105842881566		0.027694594636050007
462443		0.04049413643511127		0.05844405105481644		0.03785207328211118			0.02624557218007253								0.14168966907040065		0.034869402627668196
462444		0.2084521934405772	0.07180708956926016	0.13000505975243962		0.162791456856562			0.29160911098915104								0.17451535085908193		0.2165615215213441
462445		0.19090086696454442	0.08188602583029367	0.07003902949810402		0.12334548663029636		0.0857554797791857	0.10694748271326375								0.2033986504498624		0.0972576009367986
462446		0.08832218779241127		0.11136756024003953		0.06973768667506394			0.17707700849376243								0.09682710369738994		0.20717825143405605
462447		0.1569670838645921	0.1392112924076288	0.1338739687723713		0.09231883292615481			0.09602403810846667		0.556225120096233						0.567099268630371		0.1464029766583929
462448		0.10719659948786518	0.07099840045661912	0.059844665453972046		0.06926285158253884			0.06167363056858223								0.1327189643000179		0.21772224023861084
462449		0.06853332426337956		0.2573959869775637		0.0024456713127873077			0.026116784145357105								0.28545341938350327		0.01292579300591904
462450																			
462451																			
462452																	0.3936391352986339		
462454																	0.09444351514645136		
462455		0.18419316936205982	0.7243450719944059			0.32569656020403936		1.1699245263642668	0.18730762700039855								0.29984095448091136		0.21099064557709526
462456		0.27111351718249455				0.21256666245390424			0.13865973822153516								0.07636328002634127		
462457		0.009078911647908909	0.0034021424087716393			0.005234783123097059	0.018677793119934415		0.018240447126466233								0.04413567685965019		
462458		0.25431753981671684	0.40460942596589394			0.18271827295140924			0.2084807645449838								0.15333718470228713		0.3319425192753987
462459				0.18827896280633102		0.2026054725211604			0.1318833705250285								0.05167352494252453		
462460		0.22591742261244838				0.062200474142292565			0.1416984267359398								0.5899858554492348		0.22128108835903285
462461		0.13785343705697334	0.0729689862215691	0.05253610693861236		0.07064009000574846			0.1290629858881203								0.37215378415636696	2.919489991210519	0.10856882224316038
462462		0.11552242021303084		0.037035012221739765		0.2273143414281788			0.09702918301874744								0.03991105120052672		0.10079245550792162
462463									0.17286582569977643										
462464									0.021741932388974487										
462465		2.441507624647663				1.8861215826182567			0.48425264110201954								0.2511730009328576		0.8623310745889398
462466		0.19057552536736574				0.12655608853387065			0.14666114872113678										0.2007863056908061
462468		0.006903160390080906				0.0019531849625246105			0.13320403190880933								0.2468893581881936		0.0
462469		0.2462248206963284				0.15132114462258794			0.6896543643777874								0.3179595672288376		
462470									0.19131666767951233								0.4135764489898245		
462471									0.11412954600622302										
462472		0.34757401058464593		1.637436449306145		0.5817996483510501			0.21499782162832246										
462473									0.022378283988366852										
462474									0.2760200347274313						inf		0.24506505789488192		
462475		0.1581038609659691	0.167914115262415			0.1487180074208704			0.1776204312244511								0.05329803086093033		0.18557401783712738
470287		0.23318399289282774				0.26777634509370285			0.13155136463857717										
470288									0.010773249601372853								0.3173556189987065		
470289		1.0230599239975835				0.5674744254768437			0.9738263643976744								0.6884319769412756		
470290		0.2835222018700671	0.00375217551454207	0.16084095802608186		0.17801802412659884			0.20210734010707912								0.4127795982741057		0.0018462398543913972
470291		0.027683216615919538	0.0031979430639609008	0.01675046699207504		0.017434849614404634			0.07282947654262749								0.06680431636936021		0.051238666087236144
542675		0.12141712016023277				0.0566035390778473			0.17137402000993968								0.1799486433421664		0.06090194436225509
542676																			
542677		0.2690117419375972							0.20354044683970168										
542678		0.2871053512622305						0.2693638004560475	0.13354512110617342										
691509																			
691510																			
691511		0.042079874647837204	0.009925296705786965	0.019441095212054657		0.0250949329322899			0.04095622096890246								0.11322346783047993		0.017668597597721578
691512		0.19693462771921014	0.0780473525716091			0.17783346784465492			0.10309675571649907					0.10222999447741057			0.13551580932247334		0.12957939974388116
691513									0.025705636802886414										
691514		0.09117124453348392	0.005167807245031703	0.1345241406412318		0.08604662283114276		0.0018693299134991894	0.06140129416137315								0.07637548878473174		0.08300175231342641
691515		0.030471243809203664	0.0997535762528674	0.01811078654601217		0.08376000409430279		0.0	0.05152120525384222					0.007260608919076488			0.0020222711595588275		0.035645084133330576
691516									0.4736354835051386										
691517									0.01800583977660521								0.017771841559050698		
691518		0.15985967407901022	0.21243978477298212	0.10078288426902184		0.19171062345792028	0.07647278567194359	0.15295873467863713	0.16169454412151693					0.34650298406716895			0.19186553425481628		0.09450497532574514
691519		0.253695718155979	0.2709709794587301						0.30799224688959465								0.30161169369039853		
691520									0.24552993727546332										
691521									0.14769903359998202										
691522		0.25275288636578985	0.31057072552322773	0.1595391995779881		0.24278487753266859	0.12946301858945322	0.3185138495147269	0.15762692878024923					0.5513006483724953			0.4904618695957931		0.13402247591668437
691523		0.09335619221756324		0.03429942209069586		0.06733348576480354			0.12621465152281514										0.10943617455951929
691524									0.06173674538915291										0.18977530679808646
691525		0.014386604175563422	0.0084953105100147			0.02648472895008814			0.0796255622250474										0.04087544349571504
691526																			
691527		0.012150820660702505				0.02640204832265538		0.020049994444488885	0.05118077691024888										0.05143871631846508
691528		1.9590623230081774				0.21912907113090355	0.027519959225478684		0.12402348242875623								0.09236770714616972		0.17576194341332604
691529		0.340111605357772		0.3950367439689022		0.23676202075976507	2.7683145803551255		0.15225694431353168								0.11141543076185026		0.28475490658942365
691530		0.2013341854780565		0.3005745737930696		0.1767434845073644	0.24973067767209886	0.03796249227666854	0.16043758909910869					0.21266268906290103					0.20489033403179563
691531									0.14694191472142215										
691532		0.019921014654308934	0.033530833655890255	0.005072600498734787		0.07791148881670609			0.1114673331343341								0.05368528385448979		0.018647916059211903
745868																			
745869		0.012134588724193929		0.012872691193473718		0.0020628337938497924			0.03038652040289764								0.10555843972584696		0.0009767968980147414
745870		0.14707090691613617	0.17078541672800282	0.22980863235306356		0.11230294538298478		0.22933427236201226	0.3234799880064664								0.2600709725958327		0.11565026951031453
745871		0.09305001404133206												0.13101645678994936					
745872		0.26028107504662684	0.2704244443782682	0.1573274385623122		0.1904795487945851		0.22229845578029883	0.23479297865564816					0.22834988271971976			0.3623848654526919		0.4166513509116303
748541																			
748542																			
748543		14.834656845102238	7.481453744094579	35.73331519671763		15.249478263329987		10.707897143021745	78.18778867008152								2.437833749104277		49.63827320320954
748544		0.024795933929059297	0.017708096360598686						0.02407632711719033								0.0049476108513523106		
748545	27.874492503833128	7.247909447214556	131.01641394922305	4.2966660567360995	51.92181800665927	inf			0.8345864388280051	21.143424305142176					22.988938301573228	82.49590627886259		56.524520783140034	4.726333437738068
748546		0.18335003665327285	0.8433816584400565	0.1975768164037876		0.6670671289421659			0.23738071607197686										0.12733134600131063
748547		0.133737603372283	0.049878856353299486	0.13328455309510134		0.14776423121649326			0.1432017599588243										0.17676428988190632
748548																			
836353		0.10508671575208767				0.09182034045027021			0.1917556912744192										0.08521426488827553
836354		0.15878386355019186		0.404457388356548		0.194139727710302	0.026604176374766825		0.17545896287139667			0.1191165042462366					0.016825374052433013		0.1377841532455363
907063		0.10330753621760974	0.179103526893051			0.14886542088479876			0.046486473787149034								0.07484939580115708		0.18079901221475828
907064		0.002595515813728535				0.003504556229586899			0.0061605519159969825								0.0943485545703195		0.009867696405244323
907065																			
907066		0.08949446990727532	0.30902960763952203			0.15969008445404811													0.03200913409065011
907067		0.18151936564512464							0.059817047980487814										
907068		0.924084091303271							0.25643957800198314								0.37220192499162996		
907069		0.10806241725484765				0.1777672909160848			0.23287172602356868								0.17607203297004603		0.09984405969888151
907070		0.6711448545877262				0.6209675679855222			0.200876561142772								0.10539026435635887		
907071																			
907072		inf															0.28778959991871117		
907073		0.7544494841156981	0.799262648055603	0.8680066801978485		1.4500385551768649		1.4360750258277	0.7906608994912091								0.14443226453754654		inf
907074		0.16570823541427468	0.18536272926083772	0.24611550045767985					0.24938634677558522						4.034253964119133		0.2631687491543599		0.4115641272279088
907075									0.22710185734619162								0.5631741597292845		
907076									1.2968247043387027										
909451	0.39624769802997756	0.3287386662886815	0.3770256958934138	0.42853241407136644	0.3915887123721644	0.3243853696342022		0.5480329910970673	0.21842000556888463	0.40113221081398986	0.045986063616226	0.1959960652931654		0.6911059654885909	0.3875566746254346	0.3746833832263145	0.6070960918252912	0.5241885013667621	0.4007137135400432
929210	6.485828058208648	1.121703549521749	4.230644457163949	12.39891094659735	4.734012965665283	0.687202689395116		5.633561259218572	1.7505252104968365						54.10680639663804		0.5319251283403706	0.48542918815549335	0.30772035500276573
929211																	1.1467415539561585		
929212		0.04435987371870972		0.024667866445562396		0.04161778383815755			0.04149497066273278								0.008012611646487935		0.06687470034695767
929213		0.07403744705973588				0.0407520248742515	0.517367147974218		0.057975959518483305								0.14485749632655148		0.1736733516430419
929214		0.14561577641544066	0.0125787639652605	0.07495658472322886					0.29769046655210074								0.7540551618090326		2.7723229840447314
929215		0.0723510004335228		0.013268505557740076		0.0629001406415577			0.06686639555832542								0.08219461099623764		0.11242776789639516
929216		0.12862088551746936	0.022331173942937908	0.0690853633057317		0.1186690258250994	0.14007449627406	0.07994005091636733	0.05702063627157811								0.10797450214894067		0.13164785294710288
929217		6.337073155281988		1.009012998040178													0.11597990502559453		
929218		0.39609064304352776																	
929219		0.09818692240235316	0.09309270249518756	0.09817982549411647		0.03134708617432875		0.007060112432391657	0.1025556468594595								0.07424818569256961		0.07124272211756823
929220		0.05361100316143967	0.08388243571166681			0.14118358242730703			0.0351413788835942								0.16961116998184056		0.022222512545181147
929221			0.07551573149048733														0.056685697496669796		
929222		0.21371025745471528	0.08802201523066636	0.047801476763994113		0.25168334084959404	0.0901094903480279		0.20025198262420538					0.4087824134573488			0.3947330067312792		0.4675423872098239
929223		0.22523175557070207	0.3271302626470017	0.274822749378144		0.6705529161081378			0.3329525130709851								0.18633200876772613		0.5596521615729799
929224																	0.07487825395311311		
929225				0.05428015772194808													0.3068156083354437		
943037	0.858934739832366	0.3151563930716616	0.6394148488979265	3.5987463803043576		0.2903728150144003			0.522781685951133						1.0791361288004833				0.3880766326997567
943038		0.28747548220232555	0.11562659615213172	0.027919484374532025		0.415502834276084		0.0	0.0912527518410923					0.0			0.08088730310276185		0.2196748635254338
943039		0.41859934962337747	0.05728372764104096	0.2423034671324546		0.527851074967593		0.23301868408930812	0.24442517523503499					0.30823676249723647			0.2004786316192814		1.4096086000529087
943040		0.047848873002386966	0.0134359700065116			0.07941475901772799			0.027342883033157125								0.0035661753405657765		0.08488062887310875
958277																	0.028391919339823102		
958278																	0.10077027091660341		
958279																			
958280		0.0030830007112872494		0.01747495844574548		0.0049053851323253555	0.0015794948684057584		0.0021063430215370106								0.00911646793133054		
958281																			
958282																	0.009939958658158686		
958283																			
958284		0.5152489295538998				0.8928928122874091			0.2908811132612727								0.151236113934874		
1004517																			
